id_parque,nome,activo,id_entidade,capacidade_max,ocupacao,data_ocupacao,latitude,longitude,tipo,data_ocupacao_hora,data_ocupacao_data
P057,Manuel Gouveia,1,7,90,13,2023-02-25 10:58:58,38.744327,-9.130995,Estrutura,10,2023-02-25
P044,Telheiras Nascente,1,7,26,9,2023-02-25 10:59:01,38.761512,-9.164886,Estrutura,10,2023-02-25
P048,Campo das Cebolas,1,7,105,50,2023-02-25 10:59:02,38.70888,-9.131141,Estrutura,10,2023-02-25
P040,Mercado de Alvalade,1,7,93,91,2023-02-25 10:59:03,38.755424,-9.139498,Superfície,10,2023-02-25
P042,Alcântara,1,7,82,57,2023-02-25 10:59:15,38.706007,-9.175066,Superfície,10,2023-02-25
P043,Ameixoeira,1,7,71,10,2023-02-25 10:58:59,38.779591,-9.158056,Superfície,10,2023-02-25
P035,Parque Mayer,1,7,46,0,2023-02-25 10:59:05,38.719062,-9.145547,Superfície,10,2023-02-25
P037,Rego,1,7,118,3,2023-02-25 10:59:06,38.744582,-9.159954,Estrutura,10,2023-02-25
P030,Combatentes,1,7,30,0,2023-02-25 10:59:07,38.745735,-9.162904,Superfície,10,2023-02-25
P031,Calçada do Combro,1,7,89,43,2023-02-25 10:59:07,38.711188,-9.147541,Estrutura,10,2023-02-25
P032,Estrada da Luz,1,7,96,41,2023-02-25 10:59:08,38.749827,-9.170943,Superfície,10,2023-02-25
P033,Lumiar,1,7,56,38,2023-02-25 10:59:09,38.773079,-9.159321,Estrutura,10,2023-02-25
P034,Avenida Lusíada,1,7,92,49,2023-02-25 10:59:04,38.75214,-9.188309,Superfície,10,2023-02-25
P025,Campo Grande,1,7,88,30,2023-02-25 10:59:14,38.757586,-9.155495,Superfície,10,2023-02-25
P027,Casal Vistoso,1,7,55,15,2023-02-25 10:59:09,38.742375,-9.128965,Estrutura,10,2023-02-25
P028,Chão do Loureiro,1,7,70,26,2023-02-25 10:59:10,38.712416,-9.135017,Estrutura,10,2023-02-25
P029,Colégio Militar,1,7,255,24,2023-02-25 10:59:11,38.752172,-9.188327,Superfície,10,2023-02-25
P020,Sousa Pinto,1,7,35,5,2023-02-25 10:59:12,38.724475,-9.157032,"Superfície
",10,2023-02-25
P023,Areeiro,1,7,60,26,2023-02-25 10:59:13,38.744081,-9.132344,Superfície,10,2023-02-25
P024,Belém,1,7,75,30,2023-02-25 10:59:13,38.69723,-9.203909,Superfície,10,2023-02-25
P016,Universidade,1,7,146,16,2023-02-25 10:59:15,38.750671,-9.158464,Superfície,10,2023-02-25
P063,Cosme Damião,1,7,133,8,2023-02-25 10:58:54,38.716819,-9.128867,Estrutura,10,2023-02-25
P064,Olivais,1,7,89,35,2023-02-25 10:58:55,38.716819,-9.128867,Estrutura,10,2023-02-25
P061,Parque Vila Maria,1,7,68,49,2023-02-25 10:58:57,38.725041,-9.166372,Estrutura,10,2023-02-25
P062,Parque da Graça,1,7,30,30,2023-02-25 10:58:57,38.716819,-9.128867,Estrutura,10,2023-02-25
P058,Campo de Ourique,1,7,54,43,2023-02-25 10:58:59,38.719168,-9.170647,Estrutura,10,2023-02-25
