id_parque,nome,activo,id_entidade,capacidade_max,ocupacao,data_ocupacao,latitude,longitude,tipo,data_ocupacao_hora,data_ocupacao_data
P043,Ameixoeira,1,7,71,20,2022-12-23 11:00:44,38.779591,-9.158056,Superfície,11,2022-12-23
P057,Manuel Gouveia,1,7,65,63,2022-12-23 11:01:42,38.744327,-9.130995,Estrutura,11,2022-12-23
P019,El Corte Inglés,1,4,2000,1005,2022-12-23 11:00:41,38.7352591,-9.15528429,Estrutura,11,2022-12-23
P044,Telheiras Nascente,1,7,26,-14,2022-12-23 11:00:47,38.761512,-9.164886,Estrutura,11,2022-12-23
P037,Rego,1,7,118,33,2022-12-23 11:01:05,38.744582,-9.159954,Estrutura,11,2022-12-23
P023,Areeiro,1,7,60,46,2022-12-23 11:01:30,38.744081,-9.132344,Superfície,11,2022-12-23
P040,Mercado de Alvalade,1,7,93,93,2022-12-23 11:00:50,38.755424,-9.139498,Superfície,11,2022-12-23
P002,Picoas Plaza,1,5,400,209,2022-12-23 10:56:57,38.7313746,-9.1483930362,Estrutura,10,2022-12-23
P016,Universidade,1,7,126,4,2022-12-23 11:01:25,38.750671,-9.158464,Superfície,11,2022-12-23
P048,Campo das Cebolas,1,7,105,62,2022-12-23 10:56:06,38.70888,-9.131141,Estrutura,10,2022-12-23
P049,Pq. de Santos - D. Luis I,1,7,202,31,2022-12-23 10:57:31,38.707681,-9.15221,Estrutura,10,2022-12-23
P006,Arco Cego,1,2,255,210,2022-12-23 10:57:08,38.737444,-9.14209400000004,Estrutura,10,2022-12-23
P028,Chão do Loureiro,1,7,70,37,2022-12-23 11:01:21,38.712416,-9.135017,Estrutura,11,2022-12-23
P001,Marquês de Pombal,1,2,1145,833,2022-12-23 10:57:11,38.7247865,-9.15104299999,Estrutura,10,2022-12-23
P025,Campo Grande,1,7,88,54,2022-12-23 11:01:14,38.757586,-9.155495,Superfície,11,2022-12-23
P004,Atrium Saldanha,1,6,251,220,2022-12-23 10:57:13,38.7332687356758,-9.1446021616448,Estrutura,10,2022-12-23
P024,Belém,1,7,75,41,2022-12-23 11:01:12,38.69723,-9.203909,Superfície,11,2022-12-23
P020,Sousa Pinto,1,7,35,7,2022-12-23 11:01:23,38.724475,-9.157032,"Superfície
",11,2022-12-23
P003,Saldanha,1,2,503,359,2022-12-23 10:57:03,38.7335172346174,-9.14573228492395,Estrutura,10,2022-12-23
P005,Saldanha Residence,1,2,503,315,2022-12-23 10:57:05,38.7323043382636,-9.14548192620168,Estrutura,10,2022-12-23
P046,Torres de Lisboa,1,7,98,29,2022-12-23 10:58:15,38.756548,-9.176896,Superfície,10,2022-12-23
P042,Alcântara,1,7,82,31,2022-12-23 10:57:19,38.706007,-9.175066,Superfície,10,2022-12-23
P017,Praça de Londres,1,2,240,155,2022-12-23 11:00:37,38.7408069,-9.13714389999996,Estrutura,11,2022-12-23
P012,Berna,1,2,354,235,2022-12-23 10:57:28,38.7394789,-9.1520223,Estrutura,10,2022-12-23
P033,Lumiar,1,7,56,34,2022-12-23 11:00:57,38.773079,-9.159321,Estrutura,11,2022-12-23
P009,Centro Campo Pequeno,1,1,1250,656,2022-12-23 10:57:29,38.7423520945922,-9.14493799209595,Estrutura,10,2022-12-23
P063,Cosme Damião,1,7,133,7,2022-12-23 11:01:32,38.716819,-9.128867,Estrutura,11,2022-12-23
P029,Colégio Militar,1,7,415,210,2022-12-23 10:57:33,38.752172,-9.188327,Superfície,10,2022-12-23
P062,Parque da Graça,1,7,30,16,2022-12-23 11:01:39,38.716819,-9.128867,Estrutura,11,2022-12-23
P064,Olivais,1,7,248,64,2022-12-23 10:56:54,38.716819,-9.128867,Estrutura,10,2022-12-23
P008,Valbom,1,2,513,357,2022-12-23 10:57:00,38.7366155609067,-9.15176054084168,Estrutura,10,2022-12-23
P018,Roma,1,2,602,463,2022-12-23 10:57:15,38.7492735,-9.1418056,Estrutura,10,2022-12-23
P030,Combatentes,1,7,30,10,2022-12-23 11:01:07,38.745735,-9.162904,Superfície,11,2022-12-23
P031,Calçada do Combro,1,7,89,41,2022-12-23 11:01:10,38.711188,-9.147541,Estrutura,11,2022-12-23
P061,Parque Vila Maria,1,7,68,47,2022-12-23 11:01:35,38.725041,-9.166372,Estrutura,11,2022-12-23
P058,Campo de Ourique,1,7,54,25,2022-12-23 11:01:45,38.719168,-9.170647,Estrutura,11,2022-12-23
P035,Parque Mayer,1,7,46,-28,2022-12-23 11:01:02,38.719062,-9.145547,Superfície,11,2022-12-23
P032,Estrada da Luz,1,7,96,13,2022-12-23 11:00:54,38.749827,-9.170943,Superfície,11,2022-12-23
P027,Casal Vistoso,1,7,55,12,2022-12-23 11:01:17,38.742375,-9.128965,Estrutura,11,2022-12-23
P034,Avenida Lusíada,1,7,92,90,2022-12-23 11:01:00,38.75214,-9.188309,Superfície,11,2022-12-23
P007,Alves Redol,1,2,166,96,2022-12-23 11:00:34,38.735297,-9.14040499999999,Estrutura,11,2022-12-23
P014,Alto do Parque,1,3,474,230,2022-12-23 11:00:39,38.731063,-9.153596,Estrutura,11,2022-12-23
