id_parque,nome,activo,id_entidade,capacidade_max,ocupacao,data_ocupacao,latitude,longitude,tipo,data_ocupacao_hora,data_ocupacao_data
P034,Avenida Lusíada,1,7,92,54,2023-02-14 11:01:24,38.75214,-9.188309,Superfície,11,2023-02-14
P037,Rego,1,7,118,96,2023-02-14 11:01:24,38.744582,-9.159954,Estrutura,11,2023-02-14
P027,Casal Vistoso,1,7,55,37,2023-02-14 11:01:25,38.742375,-9.128965,Estrutura,11,2023-02-14
P048,Campo das Cebolas,1,7,105,103,2023-02-14 11:01:34,38.70888,-9.131141,Estrutura,11,2023-02-14
P030,Combatentes,1,7,30,21,2023-02-14 11:01:25,38.745735,-9.162904,Superfície,11,2023-02-14
P031,Calçada do Combro,1,7,89,54,2023-02-14 11:01:25,38.711188,-9.147541,Estrutura,11,2023-02-14
P028,Chão do Loureiro,1,7,70,62,2023-02-14 11:01:25,38.712416,-9.135017,Estrutura,11,2023-02-14
P043,Ameixoeira,1,7,71,55,2023-02-14 11:01:34,38.779591,-9.158056,Superfície,11,2023-02-14
P025,Campo Grande,1,7,88,88,2023-02-14 11:01:25,38.757586,-9.155495,Superfície,11,2023-02-14
P044,Telheiras Nascente,1,7,26,16,2023-02-14 11:01:34,38.761512,-9.164886,Estrutura,11,2023-02-14
P032,Estrada da Luz,1,7,96,66,2023-02-14 11:01:35,38.749827,-9.170943,Superfície,11,2023-02-14
P020,Sousa Pinto,1,7,35,13,2023-02-14 11:01:25,38.724475,-9.157032,"Superfície
",11,2023-02-14
P063,Cosme Damião,1,7,133,8,2023-02-14 11:01:33,38.716819,-9.128867,Estrutura,11,2023-02-14
P040,Mercado de Alvalade,1,7,93,63,2023-02-14 11:01:35,38.755424,-9.139498,Superfície,11,2023-02-14
P023,Areeiro,1,7,60,51,2023-02-14 11:01:26,38.744081,-9.132344,Superfície,11,2023-02-14
P064,Olivais,1,7,89,65,2023-02-14 11:01:33,38.716819,-9.128867,Estrutura,11,2023-02-14
P033,Lumiar,1,7,56,55,2023-02-14 11:01:35,38.773079,-9.159321,Estrutura,11,2023-02-14
P035,Parque Mayer,1,7,46,32,2023-02-14 11:01:24,38.719062,-9.145547,Superfície,11,2023-02-14
P024,Belém,1,7,75,40,2023-02-14 11:01:26,38.69723,-9.203909,Superfície,11,2023-02-14
P061,Parque Vila Maria,1,7,68,39,2023-02-14 11:01:33,38.725041,-9.166372,Estrutura,11,2023-02-14
P016,Universidade,1,7,146,146,2023-02-14 11:01:26,38.750671,-9.158464,Superfície,11,2023-02-14
P062,Parque da Graça,1,7,30,30,2023-02-14 11:01:33,38.716819,-9.128867,Estrutura,11,2023-02-14
P057,Manuel Gouveia,1,7,65,65,2023-02-14 11:01:34,38.744327,-9.130995,Estrutura,11,2023-02-14
P058,Campo de Ourique,1,7,54,31,2023-02-14 11:01:34,38.719168,-9.170647,Estrutura,11,2023-02-14
P042,Alcântara,1,7,82,78,2023-02-14 11:01:34,38.706007,-9.175066,Superfície,11,2023-02-14
